episode,reward,length,x_pos,epsilon,loss,flag_reached,time
1046,-1.90,497,2466,0.0200,1.145314,0,2382.3
1047,44.40,181,1666,0.0200,1.166841,0,2384.2
1048,45.20,178,1664,0.0200,1.068457,0,2386.0
1049,47.30,203,1785,0.0200,1.198819,0,2388.1
1050,632.60,459,3161,0.0200,1.148178,1,2393.1
1051,54.00,188,1790,0.0200,1.121459,0,2395.2
1052,-9.20,74,702,0.0200,1.233040,0,2395.9
1053,32.90,149,1424,0.0200,1.133528,0,2397.5
1054,19.90,184,1432,0.0200,1.269908,0,2399.4
1055,28.90,158,1420,0.0200,1.110009,0,2401.1
1056,-10.10,77,707,0.0200,1.214599,0,2401.9
1057,29.30,218,1663,0.0200,0.944292,0,2404.1
1058,23.50,170,1413,0.0200,1.148923,0,2405.9
1059,30.20,158,1431,0.0200,1.137185,0,2407.6
1060,19.10,116,1154,0.0200,1.068946,0,2408.9
1061,51.70,363,2466,0.0200,1.162139,0,2412.9
1062,-100.90,296,673,0.0200,1.366666,0,2416.0
1063,29.60,157,1423,0.0200,1.261194,0,2417.7
1064,-12.60,187,1122,0.0200,1.350796,0,2419.7
1065,8.70,214,1440,0.0200,1.120332,0,2421.9
1066,-2.90,163,1124,0.0200,1.361347,0,2423.7
1067,-13.00,83,700,0.0200,1.060971,0,2424.6
1068,-33.00,138,722,0.0200,1.221287,0,2426.2
1069,-82.30,772,2765,0.0200,1.191867,0,2434.3
1070,31.80,149,1413,0.0200,0.969302,0,2435.8
1071,55.70,353,2466,0.0200,1.177621,0,2439.4
1072,54.60,156,1668,0.0200,1.352972,0,2441.1
1073,20.90,110,1148,0.0200,1.374646,0,2442.4
1074,689.90,316,3161,0.0200,1.370077,1,2445.8
1075,79.40,367,2760,0.0200,1.064080,0,2449.4
1076,35.30,206,1677,0.0200,1.134912,0,2451.4
1077,-29.60,27,312,0.0200,1.370910,0,2451.6
1078,43.80,252,1944,0.0200,1.149769,0,2454.0
1079,359.30,1142,3161,0.0200,1.140850,1,2465.4
1080,-25.20,147,836,0.0200,1.422626,0,2466.8
1081,57.00,180,1788,0.0200,1.112985,0,2468.5
1082,33.90,239,1795,0.0200,1.262945,0,2470.7
1083,523.90,731,3161,0.0200,1.125606,1,2478.1
1084,556.00,651,3161,0.0200,1.156675,1,2484.4
1085,9.90,132,1126,0.0200,1.126488,0,2485.7
1086,-6.20,62,684,0.0200,1.083899,0,2486.3
1087,36.90,220,1747,0.0200,1.127676,0,2488.4
1088,40.40,465,2764,0.0200,1.135940,0,2493.3
1089,77.80,297,2466,0.0200,1.094075,0,2496.2
1090,31.70,148,1407,0.0200,1.053258,0,2497.7
1091,-28.50,155,833,0.0200,1.228391,0,2499.2
1092,69.00,190,1950,0.0200,1.202430,0,2501.1
1093,34.50,206,1669,0.0200,0.958787,0,2503.1
1094,-1.20,160,1127,0.0200,0.979806,0,2504.7
1095,564.00,631,3161,0.0200,1.052604,1,2511.2
1096,53.40,189,1788,0.0200,0.983285,0,2513.0
1097,18.40,111,1128,0.0200,1.318417,0,2514.1
1098,58.20,236,2024,0.0200,1.458683,0,2516.4
1099,16.80,339,2024,0.0200,1.209895,0,2519.8
1100,17.20,136,1216,0.0200,1.172933,0,2521.1
1101,-10.50,76,699,0.0200,1.398667,0,2521.8
1102,17.70,445,2466,0.0200,1.192400,0,2526.5
1103,35.10,292,2017,0.0200,1.320178,0,2529.4
1104,49.70,257,2023,0.0200,1.377663,0,2531.9
1105,37.10,135,1409,0.0200,1.236240,0,2533.3
1106,59.80,229,2012,0.0200,1.001503,0,2535.6
1107,-13.00,80,690,0.0200,1.083302,0,2536.4
1108,-13.70,526,2467,0.0200,1.173729,0,2541.5
1109,-5.50,61,687,0.0200,1.062773,0,2542.2
1110,-6.50,66,699,0.0200,1.168085,0,2542.9
1111,51.00,195,1788,0.0200,1.108693,0,2544.9
1112,108.30,295,2761,0.0200,1.278902,0,2547.9
1113,52.40,250,2022,0.0200,1.014982,0,2550.3
1114,-9.10,74,705,0.0200,1.193517,0,2551.0
1115,-7.00,66,694,0.0200,0.950240,0,2551.6
1116,40.10,191,1665,0.0200,1.178788,0,2553.4
1117,46.30,246,1945,0.0200,1.126613,0,2555.7
1118,53.30,191,1797,0.0200,1.208847,0,2557.8
1119,-61.80,648,2472,0.0200,1.188807,0,2564.3
1120,-2.60,500,2471,0.0200,1.146407,0,2569.1
1121,-54.60,236,898,0.0200,1.010044,0,2571.3
1122,27.70,165,1436,0.0200,1.087469,0,2572.9
1123,39.70,269,1973,0.0200,1.268405,0,2575.8
1124,-31.80,31,304,0.0200,1.028052,0,2576.2
1125,-12.20,523,2469,0.0200,1.054189,0,2581.3
1126,-16.80,271,1415,0.0200,1.139332,0,2584.0
1127,-22.00,155,898,0.0200,1.078911,0,2585.5
1128,42.90,244,1905,0.0200,1.133065,0,2587.8
1129,48.50,170,1663,0.0200,1.092064,0,2589.5
1130,51.70,193,1787,0.0200,1.062797,0,2591.6
1131,11.60,130,1134,0.0200,0.960200,0,2592.9
1132,-1.00,494,2467,0.0200,1.107914,0,2597.8
1133,53.90,226,1941,0.0200,1.000664,0,2600.0
1134,-233.10,1076,2470,0.0200,1.069647,0,2610.6
1135,530.30,715,3161,0.0200,1.287027,1,2617.6
1136,52.60,191,1788,0.0200,1.513729,0,2619.4
1137,580.10,590,3161,0.0200,1.119398,1,2625.3
1138,51.90,196,1801,0.0200,1.190222,0,2627.4
1139,54.60,351,2466,0.0200,1.260847,0,2630.8
1140,72.10,200,2019,0.0200,1.068419,0,2632.7
1141,-6.70,63,685,0.0200,1.210192,0,2633.3
1142,-6.50,65,695,0.0200,1.248346,0,2634.0
1143,33.70,150,1436,0.0200,1.174537,0,2635.4
1144,-7.20,66,690,0.0200,1.134905,0,2636.0
1145,59.70,232,2023,0.0200,1.357749,0,2638.3
1146,51.20,194,1788,0.0200,1.301393,0,2640.2
1147,58.40,215,1942,0.0200,1.213275,0,2642.5
1148,10.60,130,1126,0.0200,1.245308,0,2643.9
1149,-30.80,29,306,0.0200,1.120733,0,2644.2
1150,66.70,213,2019,0.0200,1.037389,0,2646.3
1151,30.30,153,1414,0.0200,0.979414,0,2647.8
1152,65.10,217,2017,0.0200,1.109519,0,2649.9
1153,69.90,205,2017,0.0200,1.043070,0,2651.9
1154,24.20,125,1240,0.0200,1.224564,0,2653.1
1155,52.50,192,1791,0.0200,1.163145,0,2654.9
1156,54.20,156,1666,0.0200,1.087474,0,2656.4
1157,70.80,203,2018,0.0200,1.145212,0,2658.5
1158,49.50,369,2471,0.0200,1.041614,0,2662.3
1159,75.10,193,2021,0.0200,1.155820,0,2664.1
1160,-82.30,699,2471,0.0200,1.155187,0,2670.7
1161,35.30,205,1671,0.0200,1.057344,0,2672.7
1162,-6.00,62,686,0.0200,0.995436,0,2673.3
1163,42.90,186,1673,0.0200,1.068561,0,2675.3
1164,37.30,140,1433,0.0200,1.198451,0,2676.7
1165,18.80,110,1127,0.0200,0.950559,0,2677.8
1166,-10.90,77,697,0.0200,0.965148,0,2678.6
1167,17.50,113,1127,0.0200,1.077372,0,2679.7
1168,75.80,376,2760,0.0200,1.049646,0,2683.3
1169,60.30,343,2473,0.0200,1.234196,0,2686.6
1170,78.20,294,2467,0.0200,1.179878,0,2689.3
1171,58.80,233,2020,0.0200,1.018965,0,2691.8
1172,36.30,140,1422,0.0200,1.273552,0,2693.3
1173,-15.20,85,688,0.0200,1.114538,0,2694.1
1174,60.50,170,1785,0.0200,1.047574,0,2695.8
1175,24.50,124,1241,0.0200,1.027618,0,2697.0
1176,17.80,317,1944,0.0200,1.084796,0,2700.1
1177,45.50,264,2009,0.0200,1.086717,0,2702.8
1178,32.80,206,1652,0.0200,1.048971,0,2704.8
1179,67.90,324,2472,0.0200,1.171100,0,2708.1
1180,58.70,234,2021,0.0200,0.912711,0,2710.6
1181,45.20,377,2466,0.0200,1.390847,0,2714.3
1182,-35.60,140,704,0.0200,1.173590,0,2715.7
1183,72.60,198,2018,0.0200,1.488378,0,2717.7
1184,41.10,221,1795,0.0200,1.240624,0,2719.8
1185,6.20,141,1125,0.0200,1.225007,0,2721.2
1186,-10.70,78,705,0.0200,1.037031,0,2721.9
1187,-8.00,72,706,0.0200,1.237006,0,2722.6
1188,647.30,422,3161,0.0200,1.202406,1,2727.1
1189,31.10,152,1418,0.0200,1.233400,0,2728.6
1190,12.90,131,1150,0.0200,1.481298,0,2729.9
1191,24.20,175,1441,0.0200,1.324807,0,2731.7
1192,67.80,210,2016,0.0200,1.160498,0,2733.8
1193,15.90,144,1233,0.0200,1.197744,0,2735.3
1194,13.00,196,1413,0.0200,1.252346,0,2737.3
1195,53.30,353,2466,0.0200,1.195528,0,2741.0
1196,0.10,152,1197,0.0200,1.118830,0,2742.7
1197,624.90,478,3161,0.0200,1.142029,1,2747.6
1198,-69.10,407,1434,0.0200,1.086211,0,2751.6
1199,0.90,491,2473,0.0200,1.152589,0,2756.3
1200,-10.10,77,705,0.0200,1.016519,0,2757.1
1201,50.90,166,1673,0.0200,1.130790,0,2758.8
1202,52.20,163,1672,0.0200,0.990823,0,2760.6
1203,47.50,243,1947,0.0200,1.212217,0,2763.0
1204,69.70,206,2019,0.0200,1.119318,0,2765.0
1205,33.70,148,1427,0.0200,1.215326,0,2766.4
1206,24.70,171,1430,0.0200,0.961711,0,2768.1
1207,4.10,147,1129,0.0200,1.203637,0,2769.5
1208,28.30,164,1437,0.0200,1.144470,0,2771.0
1209,-29.60,28,314,0.0200,0.976478,0,2771.3
1210,-17.90,128,831,0.0200,1.399436,0,2772.5
1211,17.90,116,1141,0.0200,1.254106,0,2773.7
1212,18.70,113,1139,0.0200,1.194432,0,2774.9
1213,103.10,307,2759,0.0200,1.211266,0,2778.1
1214,79.20,295,2470,0.0200,0.998664,0,2780.9
1215,-5.30,58,679,0.0200,1.201374,0,2781.5
1216,-61.20,517,1956,0.0200,1.117864,0,2786.5
1217,69.60,206,2020,0.0200,1.143723,0,2788.4
1218,22.90,125,1227,0.0200,0.914391,0,2789.6
1219,89.30,270,2471,0.0200,1.041724,0,2792.5
1220,514.60,754,3161,0.0200,1.045901,1,2799.9
1221,18.50,111,1128,0.0200,1.110671,0,2801.0
1222,18.10,188,1432,0.0200,1.073393,0,2802.8
1223,-19.90,139,857,0.0200,1.141042,0,2804.2
1224,-12.70,109,809,0.0200,0.835289,0,2805.2
1225,78.20,299,2476,0.0200,1.031039,0,2808.3
1226,52.20,362,2467,0.0200,1.106709,0,2812.0
1227,44.60,210,1786,0.0200,1.650275,0,2814.1
1228,58.20,177,1788,0.0200,1.288383,0,2815.8
1229,-49.10,608,2466,0.0200,1.256924,0,2821.6
1230,-27.00,167,898,0.0200,1.479287,0,2823.2
1231,48.60,200,1784,0.0200,1.154491,0,2825.4
1232,-9.20,73,698,0.0200,1.134300,0,2826.1
1233,633.10,458,3161,0.0200,1.252382,1,2830.7
1234,83.50,284,2469,0.0200,1.144068,0,2833.4
1235,-29.70,27,311,0.0200,1.256576,0,2833.7
1236,519.80,741,3161,0.0200,1.237086,1,2840.9
1237,-32.10,31,301,0.0200,0.934244,0,2841.2
1238,-4.90,193,1223,0.0200,1.046633,0,2843.3
1239,48.40,170,1664,0.0200,1.193961,0,2845.0
1240,58.80,178,1798,0.0200,1.386482,0,2846.7
1241,57.50,421,2759,0.0200,1.228707,0,2850.8
1242,4.10,209,1491,0.0200,1.065336,0,2852.8
1243,480.70,839,3161,0.0200,1.167378,1,2861.2
1244,-3.30,502,2473,0.0200,1.100591,0,2866.1
1245,-20.40,151,898,0.0200,1.106000,0,2867.5
1246,431.20,963,3161,0.0200,1.162436,1,2877.0
1247,-12.70,112,819,0.0200,1.029269,0,2878.1
1248,54.90,226,1953,0.0200,1.070893,0,2880.3
1249,60.50,213,1955,0.0200,1.257363,0,2882.3
1250,85.40,280,2472,0.0200,1.023661,0,2885.0
1251,595.90,551,3161,0.0200,1.113375,1,2890.2
1252,11.10,130,1129,0.0200,1.081480,0,2891.6
1253,-8.70,72,701,0.0200,1.097580,0,2892.3
1254,92.10,262,2468,0.0200,1.150221,0,2895.0
1255,50.40,238,1956,0.0200,1.116731,0,2897.3
1256,583.90,581,3161,0.0200,1.043530,1,2902.9
1257,-322.30,1061,1521,0.0200,1.215661,0,2913.5
1258,-7.00,173,1123,0.0200,1.209833,0,2915.2
1259,52.70,158,1657,0.0200,1.315881,0,2916.8
1260,-33.90,36,321,0.0200,1.026798,0,2917.1
1261,1.60,154,1129,0.0200,1.327437,0,2918.6
1262,55.70,182,1785,0.0200,1.264689,0,2920.4
1263,-36.90,39,307,0.0200,1.233743,0,2920.8
1264,35.70,163,1507,0.0200,1.182794,0,2922.3
1265,-30.20,28,310,0.0200,2.279801,0,2922.6
1266,47.60,174,1672,0.0200,1.188465,0,2924.4
1267,655.90,401,3161,0.0200,1.214438,1,2928.6
1268,54.80,187,1796,0.0200,1.043102,0,2930.4
1269,628.40,470,3161,0.0200,1.147909,1,2935.0
1270,-38.00,40,306,0.0200,1.382349,0,2935.4
1271,27.30,160,1412,0.0200,1.322177,0,2936.9
1272,-16.90,93,703,0.0200,1.572541,0,2937.8
1273,-38.30,40,307,0.0200,1.320565,0,2938.2
1274,50.70,167,1673,0.0200,1.202125,0,2939.8
1275,-48.80,168,682,0.0200,1.293928,0,2941.5
1276,577.00,598,3161,0.0200,1.218797,1,2947.5
1277,-119.60,792,2469,0.0200,1.109635,0,2955.2
1278,583.60,582,3161,0.0200,1.223110,1,2961.2
1279,-7.90,65,681,0.0200,1.297641,0,2961.9
1280,-29.60,27,312,0.0200,0.924215,0,2962.1
1281,70.40,206,2028,0.0200,1.271085,0,2964.1
1282,-30.20,28,308,0.0200,1.516786,0,2964.4
1283,15.20,118,1122,0.0200,1.126356,0,2965.5
1284,51.10,165,1671,0.0200,1.206465,0,2967.1
1285,1.50,227,1422,0.0200,1.018285,0,2969.4
1286,5.90,142,1126,0.0200,1.254606,0,2970.7
1287,-5.70,234,1503,0.0200,1.091686,0,2972.9
1288,53.40,192,1800,0.0200,1.044063,0,2974.9
1289,3.80,483,2470,0.0200,1.139259,0,2979.8
1290,58.00,220,1958,0.0200,1.161947,0,2982.0
1291,13.30,195,1410,0.0200,1.228199,0,2983.9
1292,-6.00,59,676,0.0200,1.064866,0,2984.5
1293,-13.60,134,899,0.0200,1.026161,0,2985.8
1294,16.10,117,1126,0.0200,1.093608,0,2986.9
1295,-29.50,27,311,0.0200,1.174095,0,2987.2
1296,16.90,114,1125,0.0200,1.012950,0,2988.2
1297,543.00,683,3161,0.0200,1.111645,1,2995.1
1298,44.10,183,1673,0.0200,1.245652,0,2996.9
1299,19.20,242,1660,0.0200,1.298661,0,2999.2
1300,29.80,262,1930,0.0200,1.217094,0,3001.8
1301,31.50,155,1434,0.0200,1.077864,0,3003.3
1302,54.50,184,1781,0.0200,1.169354,0,3005.0
1303,55.90,183,1789,0.0200,1.156657,0,3006.7
1304,20.50,134,1241,0.0200,1.023827,0,3008.1
1305,35.30,141,1416,0.0200,1.406031,0,3009.7
1306,48.40,172,1672,0.0200,1.318055,0,3011.5
1307,15.80,118,1127,0.0200,1.177054,0,3012.6
1308,-6.80,66,696,0.0200,1.204859,0,3013.2
1309,33.60,152,1443,0.0200,1.419153,0,3014.7
1310,611.20,513,3161,0.0200,1.314535,1,3019.7
1311,-11.40,128,898,0.0200,1.468954,0,3021.0
1312,19.60,133,1228,0.0200,1.217823,0,3022.2
1313,46.20,179,1676,0.0200,1.305495,0,3024.0
1314,-7.20,67,696,0.0200,1.500962,0,3024.7
1315,44.70,209,1783,0.0200,1.346760,0,3027.0
1316,17.90,112,1126,0.0200,1.344206,0,3028.1
1317,-22.20,155,898,0.0200,1.240144,0,3029.6
1318,52.10,190,1779,0.0200,1.192506,0,3031.5
1319,-31.10,30,307,0.0200,1.068229,0,3031.8
1320,57.40,177,1780,0.0200,1.258255,0,3033.6
1321,26.60,119,1242,0.0200,1.101618,0,3034.7
1322,-26.10,150,898,0.0200,1.246882,0,3036.2
1323,23.30,125,1231,0.0200,1.097626,0,3037.4
1324,5.90,141,1124,0.0200,1.072244,0,3038.7
1325,-14.50,133,898,0.0200,1.121329,0,3040.0
1326,27.40,118,1244,0.0200,1.212529,0,3041.2
1327,67.20,325,2469,0.0200,1.188417,0,3044.7
1328,9.40,205,1413,0.0200,1.386781,0,3046.7
1329,40.10,393,2471,0.0200,1.326471,0,3050.5
1330,-151.70,871,2467,0.0200,1.218575,0,3058.9
1331,56.60,223,1956,0.0200,1.129330,0,3061.3
1332,603.60,532,3161,0.0200,1.145628,1,3066.5
1333,5.80,142,1126,0.0200,1.097537,0,3067.9
1334,55.50,184,1791,0.0200,0.989917,0,3069.7
1335,71.30,200,2013,0.0200,0.979609,0,3071.6
1336,-24.00,147,848,0.0200,1.064945,0,3073.0
1337,24.40,124,1240,0.0200,1.086111,0,3074.2
1338,62.80,222,2016,0.0200,1.116784,0,3076.6
1339,42.40,388,2476,0.0200,1.184543,0,3080.5
1340,-26.70,163,899,0.0200,1.154747,0,3082.0
1341,23.50,128,1245,0.0200,1.366510,0,3083.3
1342,-7.80,112,898,0.0200,1.077805,0,3084.3
1343,605.20,528,3161,0.0200,1.178406,1,3089.5
1344,-30.30,28,309,0.0200,1.378324,0,3089.7
1345,-631.20,2005,2226,0.0200,1.174436,0,3109.2
1346,8.90,135,1128,0.0200,1.300003,0,3110.6
1347,55.00,185,1788,0.0200,1.258944,0,3112.5
1348,69.80,203,2008,0.0200,1.086420,0,3114.5
1349,45.40,268,2024,0.0200,1.381110,0,3117.1
1350,67.40,211,2018,0.0200,1.468671,0,3119.1
1351,52.40,188,1776,0.0200,1.322580,0,3120.9
1352,54.20,188,1794,0.0200,1.238438,0,3122.7
1353,72.20,197,2010,0.0200,1.236442,0,3124.7
1354,35.00,294,2024,0.0200,1.206253,0,3127.9
1355,-6.00,173,1131,0.0200,1.080612,0,3129.6
1356,50.10,196,1785,0.0200,1.158437,0,3131.5
1357,50.60,250,2006,0.0200,1.113248,0,3133.9
1358,40.10,194,1677,0.0200,1.222935,0,3135.8
1359,63.10,220,2011,0.0200,1.200843,0,3138.0
1360,-33.30,34,303,0.0200,1.094112,0,3138.3
1361,69.30,207,2019,0.0200,1.266153,0,3140.3
1362,56.10,240,2019,0.0200,1.068264,0,3142.9
1363,46.70,140,1525,0.0200,1.077906,0,3144.4
1364,16.30,117,1128,0.0200,1.156022,0,3145.6
1365,13.90,121,1124,0.0200,1.081413,0,3146.7
1366,65.10,215,2008,0.0200,1.217592,0,3148.9
1367,87.70,273,2469,0.0200,1.217614,0,3151.6
1368,10.70,131,1128,0.0200,1.119018,0,3152.9
1369,22.70,126,1231,0.0200,0.946224,0,3154.1
1370,11.30,129,1127,0.0200,1.351277,0,3155.3
1371,61.50,341,2477,0.0200,1.207456,0,3158.8
1372,79.50,295,2472,0.0200,1.059822,0,3161.9
1373,4.80,351,1952,0.0200,1.021997,0,3165.4
1374,65.30,202,1961,0.0200,1.118854,0,3167.3
1375,-68.40,406,1439,0.0200,1.321517,0,3171.3
1376,81.80,289,2473,0.0200,1.205329,0,3174.1
1377,-12.00,105,798,0.0200,1.049315,0,3175.2
1378,-46.90,310,1271,0.0200,1.116260,0,3178.5
1379,-20.60,151,898,0.0200,1.244294,0,3180.0
1380,38.90,131,1412,0.0200,1.293589,0,3181.2
1381,61.30,168,1784,0.0200,1.029300,0,3182.9
1382,-46.00,52,248,0.0200,1.030048,0,3183.4
1383,16.40,146,1246,0.0200,1.128985,0,3184.8
1384,-336.10,1165,1799,0.0200,1.161479,0,3196.2
1385,-6.80,61,676,0.0200,1.292461,0,3196.8
1386,25.10,166,1414,0.0200,0.994722,0,3198.4
1387,19.30,109,1127,0.0200,1.056327,0,3199.5
1388,76.90,302,2475,0.0200,1.135621,0,3202.4
1389,98.30,318,2755,0.0200,1.180476,0,3205.4
1390,26.80,119,1244,0.0200,1.410964,0,3206.5
1391,15.20,119,1127,0.0200,1.703134,0,3207.7
1392,59.00,345,2468,0.0200,1.391997,0,3211.4
1393,51.20,193,1784,0.0200,1.258771,0,3213.3
1394,41.70,217,1783,0.0200,1.313139,0,3215.4
1395,61.60,211,1958,0.0200,1.522520,0,3217.5
1396,52.50,194,1799,0.0200,1.238661,0,3219.3
1397,41.10,190,1669,0.0200,1.367605,0,3221.1
1398,57.20,237,2020,0.0200,1.413395,0,3223.4
1399,36.20,145,1441,0.0200,1.449904,0,3224.9
1400,69.10,192,1957,0.0200,1.258921,0,3227.0
1401,-631.30,2005,2227,0.0200,1.216391,0,3246.5
1402,-14.60,136,898,0.0200,1.130103,0,3247.9
1403,-8.40,73,706,0.0200,1.258646,0,3248.6
1404,60.30,218,1975,0.0200,1.261015,0,3250.7
1405,1.90,152,1127,0.0200,1.109811,0,3252.2
1406,89.00,271,2472,0.0200,1.229730,0,3254.8
1407,-9.30,71,689,0.0200,1.357972,0,3255.4
1408,25.80,120,1236,0.0200,1.315505,0,3256.6
1409,12.10,128,1132,0.0200,1.116834,0,3257.9
1410,39.20,156,1516,0.0200,1.261171,0,3259.5
1411,33.80,147,1424,0.0200,1.111187,0,3261.1
1412,-7.20,68,698,0.0200,1.113028,0,3261.8
1413,72.10,201,2025,0.0200,1.149045,0,3263.8
1414,87.70,274,2471,0.0200,1.245395,0,3266.5
1415,-10.00,77,708,0.0200,1.133759,0,3267.2
1416,0.50,156,1128,0.0200,1.065568,0,3268.8
1417,-35.00,37,298,0.0200,0.874935,0,3269.2
1418,11.20,129,1127,0.0200,1.154977,0,3270.5
1419,21.60,438,2468,0.0200,1.116775,0,3274.8
1420,39.80,157,1524,0.0200,1.126606,0,3276.5
1421,56.40,153,1676,0.0200,1.266733,0,3278.1
1422,59.00,182,1816,0.0200,1.153516,0,3279.9
1423,-11.80,82,708,0.0200,1.282903,0,3280.7
1424,-1.50,161,1129,0.0200,1.149838,0,3282.3
1425,45.20,373,2466,0.0200,1.204144,0,3285.9
1426,-9.50,75,705,0.0200,0.931223,0,3286.6
1427,-31.20,30,306,0.0200,1.440998,0,3286.9
1428,70.40,204,2020,0.0200,1.036950,0,3288.9
1429,2.60,176,1228,0.0200,1.070765,0,3290.5
1430,46.20,141,1524,0.0200,0.956724,0,3292.0
1431,517.80,746,3161,0.0200,1.122853,1,3299.4
1432,5.00,146,1134,0.0200,1.214843,0,3300.8
1433,-1.20,79,804,0.0200,1.277263,0,3301.6
1434,-6.70,62,679,0.0200,1.029579,0,3302.2
1435,95.40,254,2470,0.0200,1.273615,0,3304.5
1436,-30.20,28,310,0.0200,1.113571,0,3304.8
1437,67.20,197,1960,0.0200,1.286886,0,3306.6
1438,-18.80,127,818,0.0200,1.305723,0,3307.9
1439,13.90,123,1130,0.0200,1.310003,0,3309.2
1440,52.70,162,1675,0.0200,1.301096,0,3310.9
1441,36.50,202,1671,0.0200,1.407932,0,3313.0
1442,72.80,200,2026,0.0200,1.247277,0,3314.9
1443,55.80,183,1788,0.0200,1.209169,0,3316.7
1444,93.00,261,2472,0.0200,1.182334,0,3319.2
1445,-35.30,170,825,0.0200,1.244617,0,3320.8
1446,-31.90,31,303,0.0200,2.220492,0,3321.0
1447,95.20,254,2466,0.0200,1.321115,0,3323.4
1448,598.50,544,3161,0.0200,1.152143,1,3329.1
1449,40.50,223,1797,0.0200,1.149772,0,3331.2
1450,-48.40,278,1127,0.0200,1.126316,0,3333.9
1451,11.30,128,1123,0.0200,1.304005,0,3335.1
1452,-8.60,67,680,0.0200,1.313448,0,3335.7
1453,78.20,299,2475,0.0200,1.317444,0,3338.5
1454,27.90,255,1799,0.0200,1.203318,0,3341.0
1455,-61.70,253,900,0.0200,1.135891,0,3343.7
1456,49.80,196,1782,0.0200,1.167282,0,3345.7
1457,-324.70,1305,2471,0.0200,1.291533,0,3358.7
1458,72.50,182,1951,0.0200,1.165047,0,3360.7
1459,71.20,203,2022,0.0200,1.229039,0,3362.8
1460,82.50,287,2470,0.0200,1.135998,0,3365.6
1461,15.50,119,1130,0.0200,1.252679,0,3366.7
1462,93.60,260,2474,0.0200,1.233330,0,3369.3
1463,90.50,266,2466,0.0200,1.132016,0,3371.9
1464,52.40,361,2466,0.0200,1.110819,0,3375.5
1465,92.00,264,2474,0.0200,1.136573,0,3378.3
1466,-165.00,492,898,0.0200,1.174973,0,3383.1
1467,14.40,258,1676,0.0200,1.107515,0,3385.7
1468,-89.30,120,198,0.0200,1.161396,0,3386.8
1469,59.10,175,1789,0.0200,1.182605,0,3388.5
1470,13.30,124,1129,0.0200,1.222306,0,3389.7
1471,15.30,122,1140,0.0200,1.170574,0,3390.9
1472,63.40,167,1800,0.0200,1.096468,0,3392.6
1473,17.00,113,1122,0.0200,1.208662,0,3393.9
1474,17.00,113,1122,0.0200,0.998565,0,3395.1
1475,-50.00,225,901,0.0200,1.269256,0,3397.3
1476,34.50,208,1677,0.0200,1.026602,0,3399.3
1477,13.90,457,2466,0.0200,1.095693,0,3403.7
1478,38.30,229,1799,0.0200,1.404226,0,3405.9
1479,39.70,223,1789,0.0200,1.297553,0,3408.0
1480,67.50,326,2477,0.0200,1.347768,0,3411.5
1481,-6.30,63,689,0.0200,1.545924,0,3412.2
1482,9.30,133,1122,0.0200,1.254327,0,3413.5
1483,30.30,156,1426,0.0200,1.194498,0,3415.0
1484,43.30,212,1781,0.0200,1.105970,0,3417.0
1485,-13.40,81,688,0.0200,1.283179,0,3417.8
1486,-629.30,2005,2226,0.0200,1.164564,0,3437.1
1487,39.80,265,1958,0.0200,1.048994,0,3439.6
1488,-10.20,75,698,0.0200,1.133568,0,3440.3
1489,-21.00,108,722,0.0200,1.088307,0,3441.4
1490,-30.80,29,306,0.0200,0.937034,0,3441.7
1491,-49.10,506,2033,0.0200,1.170817,0,3446.9
1492,-7.70,73,713,0.0200,1.201221,0,3447.6
1493,35.50,140,1412,0.0200,1.068851,0,3449.0
1494,17.10,115,1128,0.0200,1.050050,0,3450.2
1495,39.00,228,1802,0.0200,1.102253,0,3452.5
1496,-7.40,69,700,0.0200,0.993505,0,3453.2
1497,661.60,387,3161,0.0200,1.106219,1,3456.9
1498,70.30,191,1967,0.0200,1.163762,0,3458.9
1499,647.10,423,3161,0.0200,1.096115,1,3463.2
1500,-7.50,71,709,0.0200,1.069561,0,3463.9
1501,41.80,218,1788,0.0200,1.088473,0,3466.1
1502,55.30,184,1787,0.0200,1.116666,0,3467.9
1503,-31.60,31,306,0.0200,1.394167,0,3468.2
1504,4.80,145,1128,0.0200,1.294942,0,3469.6
1505,46.80,207,1796,0.0200,0.997539,0,3471.6
1506,654.40,405,3161,0.0200,1.151157,1,3475.6
1507,-36.70,172,821,0.0200,1.234551,0,3477.4
1508,57.10,151,1675,0.0200,1.161070,0,3479.0
1509,17.70,212,1523,0.0200,1.192301,0,3481.0
1510,-13.30,121,849,0.0200,1.143065,0,3482.2
1511,62.80,168,1800,0.0200,0.979809,0,3483.8
1512,-7.50,66,689,0.0200,1.075169,0,3484.5
1513,87.20,275,2470,0.0200,1.093527,0,3487.1
1514,19.70,108,1128,0.0200,1.306602,0,3488.2
1515,35.20,233,1784,0.0200,1.241170,0,3490.4
1516,32.80,145,1408,0.0200,0.909535,0,3491.9
1517,39.80,157,1524,0.0200,1.153407,0,3493.6
1518,35.00,238,1800,0.0200,1.136243,0,3496.1
1519,35.20,165,1512,0.0200,1.172628,0,3497.7
1520,-16.50,90,695,0.0200,0.956797,0,3498.6
1521,10.50,129,1122,0.0200,0.996287,0,3499.8
1522,50.80,194,1784,0.0200,1.074536,0,3501.7
1523,29.70,159,1432,0.0200,1.126422,0,3503.3
1524,9.20,163,1242,0.0200,1.480335,0,3504.8
1525,-250.80,855,1410,0.0200,1.290362,0,3513.4
