episode,reward,length,x_pos,epsilon,loss,flag_reached,time
1245,38.30,136,1426,0.0200,0.956180,0,5705.0
1246,36.90,164,1523,0.0200,1.019108,0,5710.7
1247,454.50,904,3161,0.0200,0.907870,1,5736.5
1248,-0.50,160,1135,0.0200,0.901476,0,5740.7
1249,-21.40,310,1524,0.0200,0.856413,0,5749.3
1250,-11.40,128,898,0.0200,0.963015,0,5755.1
1251,-29.30,27,313,0.0200,1.013735,0,5756.2
1252,34.00,144,1414,0.0200,1.039233,0,5762.1
1253,15.70,118,1128,0.0200,0.924882,0,5765.4
1254,-64.40,257,899,0.0200,0.863786,0,5774.2
1255,-13.50,119,839,0.0200,0.967783,0,5777.5
1256,-38.60,196,898,0.0200,0.917579,0,5785.4
1257,-14.20,135,899,0.0200,0.878166,0,5789.3
1258,-13.90,80,681,0.0200,0.898529,0,5791.6
1259,12.90,286,1773,0.0200,0.989108,0,5801.0
1260,40.20,156,1524,0.0200,1.040094,0,5805.3
1261,46.50,208,1797,0.0200,1.335076,0,5812.1
1262,-98.30,739,2470,0.0200,1.120882,0,5834.0
1263,2.60,151,1129,0.0200,1.074707,0,5838.3
1264,353.70,1156,3161,0.0200,1.019997,1,5872.1
1265,14.30,123,1132,0.0200,0.988272,0,5875.6
1266,47.70,175,1675,0.0200,1.001398,0,5880.7
1267,-6.60,61,678,0.0200,1.046300,0,5882.3
1268,-579.30,1944,2481,0.0200,0.996046,0,5940.6
1269,53.80,186,1780,0.0200,0.871336,0,5945.7
1270,49.00,172,1676,0.0200,1.005235,0,5951.9
1271,13.90,154,1253,0.0200,0.991102,0,5956.1
1272,55.90,182,1787,0.0200,0.938582,0,5961.1
1273,64.20,219,2018,0.0200,0.858843,0,5967.9
1274,47.90,171,1663,0.0200,0.861251,0,5972.5
1275,28.40,163,1433,0.0200,0.939730,0,5978.3
1276,-10.00,125,899,0.0200,0.954581,0,5982.1
1277,28.70,222,1675,0.0200,1.080359,0,5988.2
1278,-30.30,28,309,0.0200,0.700542,0,5988.9
1279,21.40,110,1153,0.0200,0.969148,0,5993.2
1280,40.40,192,1672,0.0200,1.028775,0,5999.2
1281,-30.00,568,2470,0.0200,0.973434,0,6020.2
1282,-13.90,191,1125,0.0200,1.155894,0,6028.2
1283,7.40,201,1470,0.0200,0.916152,0,6033.7
1284,-32.00,33,312,0.0200,0.844658,0,6034.7
1285,-367.90,1414,2477,0.0200,0.920623,0,6071.8
1286,42.80,216,1790,0.0200,0.808664,0,6077.4
1287,78.10,184,2015,0.0200,0.879614,0,6081.3
1288,28.30,161,1427,0.0200,0.890625,0,6086.5
1289,14.30,191,1405,0.0200,0.885265,0,6090.8
1290,66.00,213,2010,0.0200,0.863368,0,6095.7
1291,-28.10,153,831,0.0200,0.981046,0,6099.8
1292,36.00,201,1662,0.0200,1.208585,0,6104.0
1293,51.40,163,1666,0.0200,1.120797,0,6108.2
1294,72.20,199,2018,0.0200,1.110063,0,6115.4
1295,64.90,202,1957,0.0200,0.990716,0,6123.5
1296,34.80,144,1421,0.0200,1.075072,0,6127.2
1297,26.90,296,1953,0.0200,0.988593,0,6134.8
1298,60.20,213,1952,0.0200,1.014910,0,6139.7
1299,59.80,231,2020,0.0200,1.079363,0,6144.6
1300,31.90,242,1787,0.0200,0.935464,0,6150.6
1301,52.50,190,1785,0.0200,1.146729,0,6154.6
1302,68.10,393,2751,0.0200,0.965025,0,6163.5
1303,44.30,183,1675,0.0200,0.952233,0,6167.5
1304,35.00,168,1520,0.0200,0.954036,0,6170.9
1305,12.80,125,1127,0.0200,0.951282,0,6173.6
1306,-44.70,192,819,0.0200,0.915313,0,6180.0
1307,17.70,175,1486,0.0200,0.938519,0,6184.2
1308,-17.30,87,673,0.0200,0.873373,0,6186.1
1309,17.80,243,1648,0.0200,1.039439,0,6191.8
1310,40.70,191,1671,0.0200,0.935740,0,6197.4
1311,30.80,179,1522,0.0200,0.912631,0,6202.1
1312,18.60,117,1153,0.0200,0.811714,0,6205.0
1313,22.30,438,2474,0.0200,0.886007,0,6217.0
1314,-13.60,357,1790,0.0200,0.991324,0,6226.5
1315,12.70,125,1127,0.0200,0.824819,0,6229.4
1316,48.00,174,1674,0.0200,0.991564,0,6233.5
1317,57.90,177,1785,0.0200,0.830647,0,6237.6
1318,42.20,216,1786,0.0200,0.954382,0,6244.2
1319,-6.10,61,681,0.0200,0.933307,0,6245.7
1320,-297.10,1306,2751,0.0200,0.926742,0,6278.3
1321,-9.00,74,706,0.0200,0.972757,0,6280.0
1322,-16.50,201,1136,0.0200,0.888995,0,6286.1
1323,8.50,197,1502,0.0200,0.871090,0,6290.7
1324,-5.60,70,724,0.0200,0.745702,0,6292.3
1325,-18.10,132,845,0.0200,0.926358,0,6295.5
1326,59.10,218,1963,0.0200,0.889686,0,6302.2
1327,72.20,200,2020,0.0200,0.912365,0,6307.1
1328,11.10,192,1499,0.0200,0.867129,0,6311.9
1329,57.10,175,1771,0.0200,0.934737,0,6317.7
1330,20.00,108,1130,0.0200,0.884903,0,6320.3
1331,-9.30,76,709,0.0200,0.825806,0,6322.2
1332,-18.20,137,866,0.0200,0.777674,0,6325.5
1333,76.30,190,2023,0.0200,0.805212,0,6331.6
1334,35.20,168,1524,0.0200,0.822184,0,6335.8
1335,48.00,200,1778,0.0200,0.968926,0,6340.7
1336,47.50,202,1783,0.0200,0.819430,0,6347.2
1337,47.40,174,1668,0.0200,0.850139,0,6351.3
1338,54.30,157,1671,0.0200,0.789577,0,6354.6
1339,-32.90,35,309,0.0200,0.855888,0,6355.3
1340,55.10,183,1783,0.0200,1.133459,0,6360.5
1341,22.10,107,1149,0.0200,1.370921,0,6362.7
1342,35.40,234,1788,0.0200,1.131270,0,6367.6
1343,-11.40,186,1129,0.0200,1.027912,0,6370.8
1344,-8.60,73,706,0.0200,1.053160,0,6372.0
1345,27.60,159,1409,0.0200,1.059123,0,6376.5
1346,59.30,232,2018,0.0200,0.969071,0,6381.0
1347,78.30,297,2469,0.0200,0.980360,0,6387.1
1348,-17.00,129,844,0.0200,1.067485,0,6392.8
1349,56.50,181,1789,0.0200,0.983521,0,6396.1
1350,29.70,418,2469,0.0200,0.947615,0,6405.6
1351,51.30,191,1777,0.0200,1.022595,0,6409.1
1352,40.80,221,1792,0.0200,0.996863,0,6413.1
1353,68.10,194,1957,0.0200,1.021769,0,6416.7
1354,71.30,186,1957,0.0200,1.078957,0,6421.4
1355,47.80,170,1658,0.0200,0.962871,0,6424.7
1356,45.90,178,1669,0.0200,0.836430,0,6428.0
1357,11.30,130,1133,0.0200,1.012352,0,6430.4
1358,21.20,167,1490,0.0200,0.901268,0,6436.4
1359,57.40,178,1784,0.0200,0.937526,0,6440.0
1360,48.60,136,1528,0.0200,0.898871,0,6442.6
1361,-1.60,326,1788,0.0200,0.864403,0,6450.0
1362,1.30,156,1136,0.0200,0.970555,0,6453.5
1363,626.90,473,3161,0.0200,0.950072,1,6463.0
1364,45.30,250,1951,0.0200,0.924767,0,6469.0
1365,67.50,192,1943,0.0200,0.919024,0,6472.5
1366,56.30,152,1671,0.0200,0.987683,0,6475.4
1367,-8.20,73,708,0.0200,0.802070,0,6476.7
1368,77.60,186,2019,0.0200,0.979418,0,6481.8
1369,54.90,185,1787,0.0200,0.908715,0,6485.1
1370,33.30,170,1513,0.0200,0.856904,0,6488.3
1371,54.10,156,1663,0.0200,0.830681,0,6491.7
1372,67.00,213,2022,0.0200,1.037976,0,6497.5
1373,45.50,178,1667,0.0200,1.012984,0,6501.6
1374,-24.00,160,900,0.0200,0.914388,0,6506.1
1375,35.70,202,1663,0.0200,0.839015,0,6512.3
1376,-4.60,267,1522,0.0200,0.932242,0,6518.2
1377,18.80,110,1128,0.0200,0.973855,0,6521.1
1378,55.00,244,2026,0.0200,0.926025,0,6528.7
1379,330.80,1214,3161,0.0200,0.917325,1,6559.4
1380,2.70,374,2021,0.0200,0.943103,0,6566.3
1381,36.80,135,1408,0.0200,0.935389,0,6570.4
1382,34.40,141,1408,0.0200,0.966993,0,6573.1
1383,19.90,107,1127,0.0200,0.977321,0,6575.1
1384,50.10,199,1797,0.0200,0.865430,0,6578.5
1385,210.30,1515,3161,0.0200,1.067942,1,6610.5
1386,54.70,184,1781,0.0200,0.999080,0,6616.0
1387,-23.30,215,1127,0.0200,1.031896,0,6620.9
1388,65.30,201,1955,0.0200,0.920867,0,6626.0
1389,3.90,148,1130,0.0200,0.986487,0,6630.3
1390,-21.90,102,689,0.0200,0.933914,0,6632.6
1391,-33.50,339,1519,0.0200,0.969092,0,6640.9
1392,62.50,202,1933,0.0200,1.013490,0,6647.1
1393,22.00,271,1804,0.0200,1.045092,0,6653.7
1394,-9.10,381,1933,0.0200,1.012486,0,6663.7
1395,-6.20,71,722,0.0200,1.051735,0,6665.5
1396,42.70,188,1677,0.0200,1.077706,0,6669.9
1397,54.50,186,1787,0.0200,1.015701,0,6675.5
1398,-9.60,124,898,0.0200,0.996548,0,6678.7
1399,5.90,142,1125,0.0200,0.883269,0,6682.1
1400,585.20,578,3161,0.0200,1.093162,1,6697.1
1401,-8.40,178,1127,0.0200,1.021660,0,6701.5
1402,-109.90,836,2745,0.0200,0.947911,0,6722.5
1403,17.30,250,1671,0.0200,0.953572,0,6728.7
1404,-50.20,283,1128,0.0200,0.993553,0,6736.5
1405,56.90,179,1785,0.0200,1.003091,0,6741.2
1406,-5.20,69,722,0.0200,0.953581,0,6742.9
1407,58.20,175,1782,0.0200,0.928770,0,6747.1
1408,26.80,164,1423,0.0200,0.859901,0,6752.0
1409,34.50,170,1525,0.0200,0.887850,0,6756.2
1410,-11.30,76,691,0.0200,0.903908,0,6758.0
1411,-31.00,31,314,0.0200,0.866728,0,6758.8
1412,-18.80,92,680,0.0200,0.862844,0,6761.0
1413,-26.90,320,1511,0.0200,0.923962,0,6770.1
1414,69.00,204,2006,0.0200,1.007893,0,6775.2
1415,-160.50,965,2753,0.0200,0.911973,0,6799.8
1416,-30.10,28,311,0.0200,0.758625,0,6800.5
1417,10.70,131,1130,0.0200,0.989753,0,6803.8
1418,4.00,147,1128,0.0200,0.845921,0,6807.7
1419,31.10,247,1797,0.0200,0.997795,0,6814.5
1420,15.40,217,1522,0.0200,0.799747,0,6820.0
1421,23.00,174,1425,0.0200,0.917608,0,6825.2
1422,85.60,272,2448,0.0200,0.860827,0,6831.8
1423,52.20,191,1784,0.0200,0.958423,0,6836.4
1424,-22.00,139,834,0.0200,1.241495,0,6840.9
1425,49.80,201,1800,0.0200,1.195857,0,6846.1
1426,-8.90,72,697,0.0200,0.980199,0,6847.8
1427,31.80,149,1414,0.0200,1.160523,0,6851.8
1428,54.00,160,1678,0.0200,1.061206,0,6856.7
1429,51.50,164,1669,0.0200,1.097623,0,6860.6
1430,47.10,174,1665,0.0200,1.223484,0,6864.9
1431,-16.20,96,722,0.0200,1.208374,0,6867.3
1432,40.50,155,1525,0.0200,1.079946,0,6872.3
1433,-12.70,117,839,0.0200,1.058698,0,6875.2
1434,42.80,187,1676,0.0200,1.041092,0,6879.7
1435,17.70,248,1669,0.0200,1.057412,0,6887.1
1436,-6.00,71,722,0.0200,0.961776,0,6888.7
1437,36.20,140,1421,0.0200,0.827439,0,6892.1
1438,-16.00,89,696,0.0200,0.963140,0,6894.2
1439,40.80,220,1788,0.0200,1.065072,0,6900.2
1440,26.70,192,1535,0.0200,1.092131,0,6904.7
1441,32.10,175,1521,0.0200,0.940186,0,6908.9
1442,90.60,267,2472,0.0200,0.993438,0,6916.6
1443,61.20,227,2020,0.0200,1.136571,0,6921.9
1444,-104.50,351,857,0.0200,1.031711,0,6931.4
1445,29.00,156,1411,0.0200,1.114053,0,6935.0
1446,49.00,274,2130,0.0200,1.053261,0,6943.0
1447,16.00,117,1127,0.0200,1.124407,0,6947.8
1448,-32.10,33,311,0.0200,0.850077,0,6948.6
1449,18.60,111,1129,0.0200,1.061364,0,6951.3
1450,11.20,129,1128,0.0200,1.123923,0,6954.6
1451,55.10,186,1793,0.0200,1.052801,0,6959.5
1452,66.40,214,2018,0.0200,0.985925,0,6965.5
1453,-12.20,130,898,0.0200,0.974560,0,6968.6
1454,6.60,302,1774,0.0200,1.038391,0,6976.7
1455,47.90,170,1657,0.0200,1.012424,0,6980.6
1456,56.90,181,1791,0.0200,1.029709,0,6984.7
1457,39.50,466,2757,0.0200,0.961992,0,6996.5
1458,626.30,475,3161,0.0200,1.023104,1,7008.2
1459,15.30,120,1130,0.0200,1.099225,0,7011.0
1460,48.90,203,1799,0.0200,1.023005,0,7015.8
1461,59.60,174,1792,0.0200,0.935073,0,7020.9
1462,-9.60,69,680,0.0200,1.022366,0,7022.6
1463,-6.20,71,722,0.0200,1.011975,0,7024.4
1464,58.20,179,1798,0.0200,0.941696,0,7028.7
1465,-10.70,73,685,0.0200,1.042768,0,7030.4
1466,-11.50,80,705,0.0200,0.983254,0,7032.3
1467,-6.00,61,684,0.0200,1.027257,0,7033.8
1468,32.40,283,1954,0.0200,0.995963,0,7041.8
1469,489.80,816,3161,0.0200,1.005757,1,7062.7
1470,-29.60,27,312,0.0200,0.847986,0,7063.3
1471,38.50,190,1643,0.0200,1.003369,0,7068.7
1472,-14.00,135,898,0.0200,1.041489,0,7071.8
1473,-13.20,133,899,0.0200,1.030810,0,7074.9
1474,67.10,211,2013,0.0200,1.041675,0,7081.1
1475,58.50,219,1961,0.0200,1.015276,0,7086.5
1476,58.40,178,1794,0.0200,0.952663,0,7090.6
1477,-33.00,138,722,0.0200,0.973408,0,7093.9
1478,-12.60,110,814,0.0200,1.330449,0,7097.7
1479,-8.20,69,692,0.0200,1.531980,0,7099.3
1480,51.60,192,1784,0.0200,1.415087,0,7103.8
1481,-13.60,134,899,0.0200,1.429370,0,7107.1
1482,57.40,150,1674,0.0200,1.097350,0,7111.9
1483,-32.40,160,814,0.0200,1.251642,0,7115.9
1484,56.90,219,1943,0.0200,1.087404,0,7121.4
1485,-24.00,104,676,0.0200,1.271085,0,7123.9
1486,-10.60,117,860,0.0200,1.080984,0,7127.7
1487,15.40,146,1236,0.0200,1.114973,0,7131.0
1488,-10.00,81,722,0.0200,1.115580,0,7133.1
1489,-14.90,83,683,0.0200,1.170819,0,7135.1
1490,-11.00,80,708,0.0200,1.164811,0,7137.1
1491,-6.10,62,685,0.0200,1.213123,0,7138.8
1492,50.00,367,2467,0.0200,1.103739,0,7147.9
1493,-9.50,74,701,0.0200,0.952649,0,7149.7
1494,49.80,439,2752,0.0200,1.174204,0,7161.3
1495,-43.60,266,1128,0.0200,1.106163,0,7167.6
1496,-9.60,69,680,0.0200,1.023546,0,7169.2
1497,10.30,137,1150,0.0200,1.027575,0,7173.8
1498,90.70,267,2472,0.0200,1.140818,0,7180.4
1499,-48.90,202,817,0.0200,1.080834,0,7187.6
1500,52.50,162,1671,0.0200,1.060645,0,7192.4
1501,59.00,175,1788,0.0200,1.033059,0,7197.2
1502,14.50,197,1433,0.0200,0.984993,0,7204.2
1503,-9.90,69,675,0.0200,1.160020,0,7206.1
1504,42.10,186,1663,0.0200,1.088819,0,7210.6
1505,18.80,184,1423,0.0200,1.073602,0,7215.6
1506,1.40,182,1240,0.0200,1.101516,0,7220.1
1507,35.50,139,1408,0.0200,1.033539,0,7223.4
1508,55.60,155,1674,0.0200,1.067424,0,7227.9
1509,69.10,193,1961,0.0200,1.131465,0,7233.8
1510,11.40,129,1129,0.0200,0.979558,0,7236.8
1511,-17.30,134,863,0.0200,1.113933,0,7240.1
1512,49.90,260,2039,0.0200,1.108087,0,7247.2
1513,-12.40,116,840,0.0200,1.115253,0,7250.1
1514,13.40,260,1674,0.0200,0.986809,0,7256.4
1515,65.90,215,2019,0.0200,0.992976,0,7262.8
1516,-9.30,280,1525,0.0200,1.068353,0,7269.4
1517,-156.50,444,709,0.0200,1.085234,0,7281.4
1518,-10.20,125,898,0.0200,1.038408,0,7284.6
1519,36.00,204,1674,0.0200,1.013744,0,7289.5
1520,-9.00,122,898,0.0200,0.913322,0,7293.5
1521,53.00,162,1676,0.0200,1.057076,0,7297.6
1522,54.30,190,1801,0.0200,1.025220,0,7302.3
1523,38.10,397,2467,0.0200,1.104662,0,7312.8
1524,8.90,135,1128,0.0200,1.084631,0,7316.1
1525,-11.00,102,796,0.0200,1.100640,0,7318.6
1526,52.00,163,1672,0.0200,0.980975,0,7323.4
1527,44.50,214,1801,0.0200,1.053730,0,7328.6
1528,38.10,198,1673,0.0200,0.919307,0,7333.4
1529,32.80,152,1434,0.0200,1.110304,0,7338.3
1530,66.20,214,2018,0.0200,0.921567,0,7343.6
1531,26.60,194,1540,0.0200,1.005000,0,7348.4
1532,-11.30,108,819,0.0200,1.139714,0,7352.8
1533,43.80,216,1800,0.0200,1.023199,0,7358.0
1534,-78.80,762,2760,0.0200,1.288369,0,7377.4
1535,70.80,202,2016,0.0200,1.187168,0,7383.6
1536,5.40,480,2471,0.0200,1.193461,0,7395.5
1537,8.90,135,1127,0.0200,1.257602,0,7399.3
1538,-444.70,1674,2749,0.0200,1.135076,0,7438.4
1539,-216.90,1036,2474,0.0200,1.154489,0,7463.7
1540,25.30,499,2747,0.0200,1.058570,0,7476.8
1541,30.00,219,1674,0.0200,0.953804,0,7482.0
1542,-75.20,98,245,0.0200,1.306676,0,7484.4
1543,-0.40,493,2465,0.0200,1.106399,0,7497.4
1544,60.10,231,2025,0.0200,1.088447,0,7504.4
1545,-12.50,77,683,0.0200,1.085456,0,7506.2
1546,-22.00,155,898,0.0200,0.976117,0,7510.1
1547,-7.00,62,678,0.0200,1.013756,0,7511.5
1548,52.60,192,1792,0.0200,1.090168,0,7517.1
1549,73.90,194,2013,0.0200,1.020393,0,7521.9
1550,26.90,426,2470,0.0200,1.119868,0,7533.4
1551,-53.40,189,723,0.0200,1.073206,0,7538.0
1552,62.50,210,1963,0.0200,1.069310,0,7543.1
1553,-11.80,110,822,0.0200,0.994873,0,7546.7
1554,36.30,230,1783,0.0200,1.004342,0,7552.9
1555,-146.80,863,2481,0.0200,0.957198,0,7574.8
1556,41.80,216,1782,0.0200,0.991303,0,7580.1
1557,12.90,188,1496,0.0200,1.071988,0,7584.6
1558,28.00,222,1666,0.0200,0.993163,0,7591.3
1559,497.50,797,3161,0.0200,0.973720,1,7612.3
1560,-8.00,512,2466,0.0200,1.188599,0,7626.7
1561,-5.40,59,682,0.0200,1.288396,0,7628.3
1562,52.70,191,1789,0.0200,1.235032,0,7633.8
1563,39.00,196,1674,0.0200,1.226315,0,7640.9
1564,8.40,136,1126,0.0200,1.200246,0,7644.5
1565,19.90,178,1409,0.0200,1.139302,0,7648.9
1566,-32.10,127,722,0.0200,1.340803,0,7652.5
1567,243.40,1432,3161,0.0200,1.072882,1,7690.1
1568,-8.70,66,677,0.0200,0.966764,0,7691.7
1569,-6.60,61,676,0.0200,1.412408,0,7693.3
1570,51.80,190,1776,0.0200,1.031024,0,7699.1
1571,16.90,523,2759,0.0200,1.154285,0,7713.8
1572,60.60,170,1784,0.0200,1.124746,0,7718.3
1573,8.60,471,2470,0.0200,1.125859,0,7731.2
1574,-5.90,59,675,0.0200,1.034877,0,7732.7
1575,-11.40,77,692,0.0200,1.120190,0,7734.7
1576,-629.30,2005,2226,0.0200,1.041722,0,7787.0
1577,49.70,256,2021,0.0200,0.951537,0,7793.3
1578,57.70,220,1955,0.0200,1.147908,0,7798.9
1579,555.30,652,3161,0.0200,0.955685,1,7816.2
1580,14.60,121,1129,0.0200,1.011543,0,7819.2
1581,-159.60,556,1128,0.0200,1.083552,0,7834.5
1582,-69.60,667,2472,0.0200,1.021899,0,7852.5
1583,-21.50,134,821,0.0200,0.922370,0,7856.2
1584,48.80,170,1668,0.0200,0.834916,0,7860.4
1585,-2.80,84,808,0.0200,1.126611,0,7863.8
1586,-163.20,902,2473,0.0200,1.072983,0,7887.2
1587,-9.40,71,690,0.0200,1.400568,0,7889.0
1588,23.80,233,1668,0.0200,1.243902,0,7895.8
1589,65.50,217,2023,0.0200,1.332367,0,7901.6
1590,46.90,176,1671,0.0200,1.396022,0,7907.2
1591,-145.10,856,2470,0.0200,1.148238,0,7929.7
1592,-10.90,73,683,0.0200,1.188588,0,7931.6
1593,-67.80,462,1670,0.0200,1.056959,0,7944.5
1594,18.80,240,1648,0.0200,1.093654,0,7950.1
1595,-9.30,118,898,0.0200,1.015458,0,7953.9
1596,-18.00,96,702,0.0200,1.033865,0,7956.4
1597,43.00,217,1796,0.0200,1.014227,0,7961.6
1598,39.50,135,1435,0.0200,1.259805,0,7965.0
1599,-20.10,136,843,0.0200,1.060221,0,7969.0
1600,0.50,156,1129,0.0200,1.125725,0,7972.7
1601,-9.20,187,1155,0.0200,1.065596,0,7977.3
1602,34.40,170,1522,0.0200,1.167609,0,7982.5
1603,65.60,217,2022,0.0200,1.035475,0,7987.6
1604,5.10,367,2019,0.0200,1.080818,0,7996.9
1605,7.70,138,1127,0.0200,1.017111,0,8000.7
1606,53.10,159,1667,0.0200,1.087583,0,8004.6
1607,8.10,143,1152,0.0200,1.070358,0,8008.1
1608,-8.80,67,678,0.0200,1.051747,0,8009.8
1609,10.50,296,1787,0.0200,1.209572,0,8017.8
1610,36.10,205,1679,0.0200,0.948039,0,8022.7
1611,26.50,314,2021,0.0200,1.039984,0,8031.6
1612,20.80,134,1242,0.0200,1.151303,0,8034.8
1613,-14.80,83,684,0.0200,0.934819,0,8036.8
1614,22.30,130,1241,0.0200,1.067326,0,8040.1
1615,2.20,227,1430,0.0200,1.031844,0,8046.5
1616,-2.80,184,1206,0.0200,0.920307,0,8051.0
1617,19.20,184,1427,0.0200,1.067727,0,8056.3
1618,-6.20,509,2471,0.0200,1.094059,0,8069.6
1619,-23.20,552,2475,0.0200,1.121916,0,8084.7
1620,-30.60,29,310,0.0200,1.181610,0,8085.5
1621,-6.40,62,682,0.0200,1.202087,0,8087.9
1622,-62.70,650,2472,0.0200,1.019161,0,8105.5
1623,-7.30,63,679,0.0200,1.009494,0,8107.2
1624,416.20,1000,3161,0.0200,1.069456,1,8133.0
1625,10.10,203,1410,0.0200,1.063056,0,8137.9
1626,598.30,545,3161,0.0200,1.033670,1,8152.7
1627,-17.00,142,899,0.0200,1.404344,0,8156.2
1628,1.40,225,1412,0.0200,1.381086,0,8163.1
1629,-454.10,1701,2761,0.0200,1.185773,0,8207.9
1630,48.40,200,1784,0.0200,1.132786,0,8213.5
1631,-13.90,134,898,0.0200,1.052833,0,8216.9
1632,30.10,490,2759,0.0200,1.157983,0,8231.1
1633,-11.30,75,685,0.0200,1.336918,0,8233.0
1634,39.50,223,1787,0.0200,1.092865,0,8240.1
1635,-10.20,70,676,0.0200,1.091442,0,8242.1
1636,-15.00,82,678,0.0200,1.037085,0,8244.2
1637,-18.20,137,866,0.0200,1.077257,0,8247.7
1638,54.90,228,1961,0.0200,1.143100,0,8254.8
1639,38.20,224,1778,0.0200,1.017940,0,8260.5
1640,16.30,189,1418,0.0200,1.245832,0,8265.4
1641,15.40,322,1942,0.0200,1.202506,0,8274.6
1642,49.30,197,1779,0.0200,1.111534,0,8279.2
1643,-47.40,71,308,0.0200,1.025498,0,8280.9
1644,43.20,214,1788,0.0200,1.208082,0,8287.0
1645,34.70,208,1677,0.0200,1.127797,0,8292.0
1646,29.70,158,1427,0.0200,1.096265,0,8295.7
1647,-3.30,227,1492,0.0200,1.129351,0,8302.4
1648,-14.40,122,842,0.0200,1.027818,0,8305.3
1649,-15.70,86,687,0.0200,1.069509,0,8307.6
1650,-35.90,40,299,0.0200,1.262319,0,8308.7
1651,-6.30,63,689,0.0200,1.233034,0,8312.5
1652,-8.60,68,686,0.0200,1.093352,0,8315.1
1653,45.60,180,1676,0.0200,1.035014,0,8320.6
1654,40.50,220,1783,0.0200,1.035696,0,8324.6
1655,-69.90,667,2469,0.0200,1.062623,0,8337.3
1656,1.00,217,1492,0.0200,1.040364,0,8341.3
1657,74.30,308,2472,0.0200,1.047534,0,8346.0
1658,6.30,476,2466,0.0200,1.041725,0,8354.4
1659,-81.60,697,2472,0.0200,1.045057,0,8366.6
1660,-92.30,460,1415,0.0200,0.964466,0,8373.9
1661,12.80,198,1419,0.0200,1.094606,0,8378.0
1662,-629.50,2005,2355,0.0200,1.156582,0,8416.5
1663,15.50,145,1233,0.0200,1.128002,0,8419.5
1664,-32.00,31,306,0.0200,1.189080,0,8420.1
1665,42.80,212,1776,0.0200,1.083695,0,8425.8
1666,-31.70,31,305,0.0200,1.316754,0,8426.5
1667,61.00,225,2010,0.0200,1.113343,0,8430.7
1668,37.60,227,1782,0.0200,1.076377,0,8435.5
1669,-51.60,363,1434,0.0200,1.188396,0,8443.5
1670,-5.20,68,723,0.0200,1.177921,0,8444.9
1671,55.50,222,1943,0.0200,1.143414,0,8449.8
1672,562.30,635,3161,0.0200,1.101176,1,8461.4
1673,-5.00,68,723,0.0200,1.192771,0,8462.4
1674,54.20,158,1672,0.0200,1.118971,0,8465.0
1675,52.00,434,2754,0.0200,1.149382,0,8472.9
1676,-30.10,28,309,0.0200,1.123387,0,8473.4
1677,-9.00,76,712,0.0200,1.008266,0,8474.5
1678,32.80,175,1526,0.0200,1.036307,0,8477.5
1679,7.00,140,1129,0.0200,0.962729,0,8479.7
1680,-4.20,88,810,0.0200,1.272112,0,8481.0
1681,-8.50,67,683,0.0200,1.182599,0,8482.6
1682,-32.70,34,307,0.0200,1.155935,0,8483.4
1683,-4.90,57,679,0.0200,1.055533,0,8484.5
1684,-5.90,60,681,0.0200,1.068426,0,8485.4
1685,-7.10,64,685,0.0200,1.054895,0,8486.3
1686,2.90,151,1130,0.0200,1.147141,0,8488.7
1687,84.50,355,2763,0.0200,1.110050,0,8494.7
1688,49.70,198,1787,0.0200,1.125603,0,8499.0
1689,34.60,259,1880,0.0200,1.051742,0,8503.5
1690,-2.60,83,804,0.0200,0.928682,0,8505.0
1691,32.40,208,1654,0.0200,1.110058,0,8508.4
1692,16.00,209,1494,0.0200,0.889273,0,8511.9
1693,-31.80,31,304,0.0200,0.773435,0,8513.5
1694,57.10,177,1779,0.0200,1.003348,0,8516.5
1695,63.10,167,1799,0.0200,1.156704,0,8519.2
1696,-22.30,108,707,0.0200,1.076588,0,8521.1
1697,-47.60,613,2476,0.0200,1.068743,0,8532.7
1698,-7.10,63,681,0.0200,1.003224,0,8533.7
1699,27.60,185,1514,0.0200,0.969481,0,8536.8
1700,15.00,122,1136,0.0200,1.146760,0,8538.9
1701,-5.70,60,681,0.0200,1.115541,0,8540.0
1702,-12.20,190,1136,0.0200,1.095447,0,8544.5
1703,426.70,974,3161,0.0200,1.120577,1,8561.1
1704,25.10,166,1415,0.0200,1.050695,0,8563.7
1705,52.40,255,2042,0.0200,1.189135,0,8567.7
1706,-30.50,28,307,0.0200,1.220402,0,8568.2
1707,41.00,218,1782,0.0200,0.996600,0,8571.5
1708,6.80,475,2466,0.0200,1.287750,0,8579.5
1709,33.50,171,1519,0.0200,1.337086,0,8582.6
1710,37.70,228,1789,0.0200,1.202453,0,8586.6
1711,12.70,222,1515,0.0200,1.238100,0,8591.7
1712,-5.80,61,684,0.0200,1.239650,0,8592.7
1713,17.90,212,1527,0.0200,0.994352,0,8596.9
1714,30.20,217,1670,0.0200,1.197188,0,8602.8
1715,32.90,241,1793,0.0200,1.157654,0,8608.8
1716,-13.40,84,700,0.0200,1.425246,0,8610.9
1717,33.30,168,1503,0.0200,1.025793,0,8614.0
1718,15.70,215,1515,0.0200,1.202516,0,8619.2
1719,47.40,204,1788,0.0200,1.119531,0,8623.0
1720,36.00,230,1780,0.0200,1.180069,0,8627.0
1721,-31.90,32,309,0.0200,1.368443,0,8627.6
1722,65.70,213,2007,0.0200,1.269943,0,8631.9
1723,-19.40,99,700,0.0200,1.177110,0,8633.5
